lbVnhaqP8F4,ParamountPrizes,1059,News & Politics,152,407,5,3,1,
ZC27cpPehBE,ParamountPrizes,1059,News & Politics,158,338,5,2,0,
Y1W2fZH56Zo,Vidaluko,645,Entertainment,48,2376,3.5,8,6,
NVdztvwn1JI,kortsta,1131,People & Blogs,28,16400,3.83,24,56,pGmO-jcKENQ
I5YpDB1Wa4Y,P3rrigo,1133,People & Blogs,30,935,3.88,17,18,pGmO-jcKENQ
UeUFrDws0uI,Shinsengumi9439,1135,People & Blogs,48,88,5,1,1,pGmO-jcKENQ
9VXr9GwFKOQ,SufficientxGrace,1133,People & Blogs,24,218,5,3,0,pGmO-jcKENQ
T7Hih6uH4so,krispink,1133,People & Blogs,69,205,2.33,6,5,pGmO-jcKENQ
rV07oaJ-cZQ,incorporatedfx,1102,Comedy,67,102577,3.64,590,378,dTWMpgm7FB0
_vPeW4fQudI,senglyy,1134,People & Blogs,18,57,5,1,0,pGmO-jcKENQ
b53WxCAzj14,NiiNANiiNA143,1132,People & Blogs,7,420,2.33,3,5,pGmO-jcKENQ
AwsFXp84yyA,theEMOofMEXICOcity,1134,People & Blogs,147,203,1.8,10,12,pGmO-jcKENQ
piOqVLyYyO4,nyr50973,1132,People & Blogs,9,206,5,2,1,pGmO-jcKENQ
5ZITqcx36XQ,sobechick,1134,People & Blogs,14,15,0,0,0,pGmO-jcKENQ
NoQYV72nQ6E,TeenVictor,1136,People & Blogs,59,4,0,0,0,
hMrX_GJ_0sE,candyhouz,1135,People & Blogs,55,7,0,0,0,pGmO-jcKENQ
VQwGeFirvqc,ItsMattChew,1133,People & Blogs,25,789,4.5,10,20,1hBLyuNAZso
#NAME?,electricstormx,1105,People & Blogs,15,6205,4.09,22,67,YdHwCdYpC6I
Q2J3eAZXtDU,davidisbetterthenyou,1132,People & Blogs,17,485,1.8,5,4,pGmO-jcKENQ
w7-p7r2UdQU,EmperorofAnime,1136,People & Blogs,23,13,0,0,0,pGmO-jcKENQ
9_XdAqF674A,jaiarme,1133,People & Blogs,8,80,0,0,2,pGmO-jcKENQ
zjEfj6dlOP8,kingshecki,1135,People & Blogs,10,25,0,0,1,pGmO-jcKENQ
#NAME?,K0R3ANSHEKI,1135,People & Blogs,10,19,0,0,0,pGmO-jcKENQ
M1XwEpZRVb4,fletch161087,831,Sports,382,2155,3.43,7,3,fC9H6sDjhqE
vcfFDi3Td1Y,fletch161087,832,Comedy,102,6819,4.43,14,3,
AKba3bt5VD4,xpangoexpert,996,Howto & Style,141,4183,2.77,22,8,CsNkMBNTpZU
YdBItW2Dhy4,fletch161087,832,Entertainment,174,2548,2.88,8,12,i69-Yne07PE
crcKT39AIDc,fletch161087,831,Entertainment,31,3743,3.13,15,13,0-ELLjdmqmI
fC6CFXjmV0o,fletch161087,873,People & Blogs,40,2997,3.18,11,6,FjKKEC1V-7c
b8gZhP4OcYY,phatseany,1114,Howto & Style,56,298,1,2,0,tc39SkXtQOA
Ah5NiAJXutc,ShawnGehrke,1134,Science & Technology,134,219,5,2,114,ufD691OJSx8
ufD691OJSx8,SamanthaDaggzflgkm,1135,Film & Animation,142,13,0,0,1,Ah5NiAJXutc
VEzUtNj2EGM,jayrat77,1108,Howto & Style,295,1752,3.55,11,1,zCBjGupc7i4
